device_known,login_hour,failed_attempts,ip_change,browser_change,login_frequency,label
1,15,1,0,0,2,Allowed
1,15,0,1,0,4,Allowed
1,14,0,1,1,6,Allowed
1,1,2,0,0,2,Blocked
1,18,0,0,0,14,Allowed
1,11,3,0,0,7,Blocked
1,10,4,1,0,16,Blocked
1,19,4,0,0,6,Blocked
0,17,0,1,0,16,Blocked
1,0,0,0,0,1,Allowed
1,7,0,0,0,1,Allowed
1,19,0,0,0,17,Allowed
1,11,0,0,0,1,Allowed
1,12,0,0,0,9,Allowed
1,18,0,0,1,13,Allowed
1,13,5,0,0,15,Blocked
1,14,0,0,0,2,Allowed
0,12,0,1,0,10,Blocked
1,13,0,0,0,3,Allowed
1,18,0,0,1,9,Allowed
1,19,1,0,0,19,Restricted
1,8,0,1,1,18,Allowed
0,7,1,0,0,10,Blocked
1,7,2,1,0,15,Restricted
1,12,2,0,0,2,Restricted
1,14,0,1,0,10,Allowed
1,6,0,0,0,6,Allowed
1,0,0,0,0,16,Allowed
1,10,0,0,0,3,Allowed
1,5,0,1,0,1,Allowed
1,19,1,0,0,14,Allowed
1,16,3,0,0,10,Blocked
0,11,3,0,0,19,Blocked
1,10,0,0,0,10,Allowed
1,20,0,0,1,18,Allowed
1,16,3,0,0,13,Blocked
1,0,1,1,0,17,Restricted
1,1,0,0,0,8,Allowed
0,17,2,0,0,7,Blocked
0,0,1,0,1,20,Blocked
0,9,2,0,0,1,Blocked
0,1,1,1,1,8,Blocked
1,8,3,0,0,5,Blocked
1,20,2,0,0,17,Restricted
1,15,1,0,0,10,Allowed
0,11,0,1,0,17,Blocked
1,1,3,0,1,2,Blocked
1,1,1,0,0,11,Restricted
1,1,2,0,0,16,Blocked
1,20,1,1,0,8,Restricted
1,14,0,1,0,6,Allowed
1,15,0,1,0,3,Allowed
1,23,0,0,0,3,Allowed
1,16,3,1,0,9,Blocked
1,13,0,0,0,6,Allowed
1,21,0,0,0,13,Allowed
0,12,0,0,0,3,Blocked
1,9,0,0,0,19,Allowed
0,13,2,1,1,11,Blocked
1,20,4,1,0,8,Blocked
1,17,1,0,0,1,Allowed
0,9,4,0,0,12,Blocked
0,6,1,0,0,5,Blocked
1,5,1,0,1,14,Restricted
1,5,1,1,0,12,Restricted
1,14,0,0,0,9,Allowed
0,9,1,1,0,19,Blocked
1,14,0,0,0,10,Allowed
1,5,0,0,0,15,Allowed
0,8,3,0,0,17,Blocked
1,22,0,0,0,1,Allowed
0,17,2,0,0,20,Blocked
0,14,0,1,0,11,Blocked
1,4,3,0,0,12,Blocked
1,16,0,0,0,9,Allowed
1,4,3,0,0,8,Blocked
1,9,0,1,1,2,Allowed
0,8,3,0,0,14,Blocked
1,12,2,1,0,18,Restricted
1,1,1,0,0,9,Restricted
1,5,1,0,1,4,Restricted
0,14,1,0,0,18,Blocked
0,13,0,1,0,16,Blocked
1,15,3,0,0,16,Blocked
0,9,0,0,0,3,Blocked
1,3,0,0,0,4,Allowed
1,9,2,0,0,18,Restricted
1,18,1,0,1,13,Restricted
0,23,0,0,0,19,Blocked
1,20,0,0,0,18,Allowed
1,1,6,0,0,15,Blocked
0,8,1,0,0,5,Blocked
1,17,0,0,1,5,Allowed
1,1,6,0,0,10,Blocked
1,7,2,0,0,5,Restricted
1,15,3,1,0,3,Blocked
1,10,1,0,0,3,Allowed
1,18,0,0,0,1,Allowed
1,0,1,0,0,20,Restricted
0,3,0,1,0,10,Blocked
1,17,0,0,0,12,Allowed
1,0,3,1,0,6,Blocked
1,2,0,0,1,13,Allowed
1,19,0,0,0,12,Allowed
1,14,1,0,0,16,Restricted
0,13,1,0,0,7,Blocked
0,2,3,1,0,10,Blocked
1,6,2,1,0,17,Restricted
1,7,1,0,0,10,Allowed
1,9,2,1,0,4,Restricted
0,12,4,0,0,14,Blocked
1,6,1,0,0,1,Allowed
1,18,0,0,1,3,Allowed
0,5,0,0,0,11,Blocked
0,19,2,0,0,19,Blocked
1,6,1,0,0,5,Allowed
1,6,1,0,0,7,Allowed
1,19,3,1,0,1,Blocked
1,21,5,0,1,16,Blocked
1,2,1,1,0,13,Restricted
1,7,0,0,1,1,Allowed
1,10,2,0,1,17,Restricted
0,22,2,0,1,9,Blocked
1,7,1,1,0,7,Restricted
0,23,3,0,1,9,Blocked
1,19,1,0,0,19,Restricted
0,21,1,0,0,13,Blocked
1,19,2,0,1,8,Restricted
1,2,1,0,1,19,Restricted
0,11,5,0,0,13,Blocked
0,18,7,1,1,14,Blocked
1,0,0,0,1,7,Allowed
1,13,0,0,0,10,Allowed
1,6,2,1,0,5,Restricted
0,18,1,1,0,11,Blocked
1,20,6,1,0,6,Blocked
1,11,5,0,1,18,Blocked
1,17,1,0,1,1,Restricted
1,9,7,0,0,9,Blocked
1,22,0,0,1,13,Allowed
1,6,0,0,1,15,Allowed
1,21,5,0,0,19,Blocked
1,6,1,0,0,19,Restricted
0,12,3,0,0,1,Blocked
1,21,6,0,1,11,Blocked
1,12,1,0,0,7,Allowed
1,4,1,0,0,17,Restricted
1,4,0,1,0,11,Allowed
1,6,1,1,0,7,Restricted
1,6,1,0,0,2,Allowed
1,17,2,0,0,10,Restricted
1,6,2,0,0,18,Restricted
0,6,0,0,0,4,Blocked
1,0,0,0,0,8,Allowed
1,22,0,0,0,2,Allowed
1,16,3,0,0,5,Blocked
1,21,0,1,0,19,Allowed
1,10,0,0,0,19,Allowed
1,10,3,0,0,4,Blocked
1,21,5,1,0,19,Blocked
1,1,0,1,0,5,Allowed
0,4,1,0,1,4,Blocked
0,9,1,0,0,2,Blocked
1,23,0,1,1,14,Allowed
1,4,0,1,0,19,Allowed
1,2,4,1,0,3,Blocked
0,22,0,1,0,14,Blocked
1,12,0,0,1,15,Allowed
1,5,0,0,0,7,Allowed
1,9,0,0,0,6,Allowed
0,16,0,0,0,2,Blocked
1,6,1,1,0,1,Restricted
1,19,0,0,1,9,Allowed
0,20,0,0,0,11,Blocked
1,15,0,0,0,6,Allowed
1,3,5,1,0,3,Blocked
1,11,2,1,0,3,Restricted
1,10,0,0,0,12,Allowed
0,13,0,0,0,4,Blocked
1,4,1,0,0,16,Restricted
1,21,0,0,0,1,Allowed
1,19,0,1,1,13,Allowed
1,3,2,0,0,2,Blocked
1,10,3,0,0,8,Blocked
0,11,5,1,0,12,Blocked
1,6,0,0,1,8,Allowed
0,3,0,0,0,10,Blocked
0,9,0,0,0,1,Blocked
1,11,0,1,0,5,Allowed
1,15,0,0,0,10,Allowed
1,12,1,0,0,17,Restricted
1,22,0,0,0,10,Allowed
0,6,0,1,0,10,Blocked
1,12,1,0,0,7,Allowed
1,13,1,1,0,4,Restricted
1,9,1,0,1,12,Restricted
1,4,0,0,1,16,Allowed
1,0,2,0,1,12,Restricted
1,23,0,0,1,7,Allowed
1,2,3,0,0,3,Blocked
1,12,2,0,0,10,Restricted
1,13,1,0,0,20,Restricted
1,22,1,1,0,4,Restricted
1,17,4,0,0,7,Blocked
1,10,1,1,0,1,Restricted
0,9,0,0,0,10,Blocked
1,16,1,1,0,19,Restricted
1,14,0,0,0,16,Allowed
1,0,1,0,0,15,Restricted
1,2,3,1,0,9,Blocked
1,8,0,0,0,9,Allowed
1,19,0,0,1,15,Allowed
1,6,1,0,0,10,Allowed
1,12,2,0,0,18,Restricted
1,13,0,0,0,15,Allowed
1,9,3,0,0,15,Blocked
1,23,0,0,0,8,Allowed
1,7,1,0,0,17,Restricted
0,13,1,1,0,7,Blocked
1,8,1,1,0,15,Restricted
1,20,3,0,0,2,Blocked
1,14,1,1,0,12,Restricted
1,6,0,0,0,4,Allowed
1,8,0,0,1,19,Allowed
0,20,0,0,0,15,Blocked
1,8,0,0,0,6,Allowed
1,3,1,0,0,14,Restricted
1,20,1,1,0,9,Restricted
1,9,0,0,0,1,Allowed
0,1,0,0,0,19,Blocked
1,14,0,0,0,4,Allowed
1,16,1,0,0,8,Allowed
1,11,0,0,1,4,Allowed
1,10,0,1,0,6,Allowed
0,23,0,0,0,19,Blocked
1,20,0,0,1,18,Allowed
1,8,2,0,0,19,Restricted
1,2,0,0,1,6,Allowed
0,18,0,0,0,2,Blocked
1,13,0,1,0,12,Allowed
0,14,0,0,0,6,Blocked
1,13,0,0,0,3,Allowed
1,21,2,0,0,2,Restricted
1,1,4,0,0,2,Blocked
1,14,0,0,0,20,Allowed
1,19,3,1,0,13,Blocked
1,9,0,0,0,16,Allowed
1,22,1,0,0,7,Restricted
1,16,0,0,1,2,Allowed
1,5,2,0,1,17,Restricted
1,5,0,0,0,9,Allowed
1,16,3,0,0,6,Blocked
1,17,2,0,0,2,Restricted
1,3,4,0,0,13,Blocked
1,11,0,0,0,8,Allowed
0,18,1,0,0,10,Blocked
1,2,2,0,0,2,Blocked
1,21,0,0,1,14,Allowed
1,20,1,0,0,19,Restricted
1,8,0,0,0,20,Allowed
1,14,4,0,0,11,Blocked
1,5,0,0,0,9,Allowed
1,8,2,1,1,1,Blocked
1,11,3,0,0,13,Blocked
1,12,2,0,0,13,Restricted
1,2,2,0,0,11,Blocked
0,11,1,0,0,19,Blocked
0,19,0,0,0,20,Blocked
0,11,0,0,0,11,Blocked
1,15,5,0,0,12,Blocked
1,5,0,0,1,12,Allowed
1,16,5,1,0,1,Blocked
1,17,0,1,0,17,Allowed
1,6,1,0,1,4,Restricted
1,20,1,1,0,13,Restricted
1,16,0,1,0,12,Allowed
1,7,0,0,1,16,Allowed
1,0,1,0,0,1,Restricted
1,0,1,0,0,8,Restricted
1,2,0,0,0,16,Allowed
1,5,1,0,0,5,Restricted
1,23,2,0,1,11,Restricted
1,15,3,0,0,8,Blocked
1,7,4,0,1,17,Blocked
1,9,0,0,0,17,Allowed
0,19,3,0,0,14,Blocked
1,21,1,0,0,1,Allowed
1,17,2,0,0,8,Restricted
1,5,1,1,0,11,Restricted
1,5,1,0,0,16,Restricted
1,4,2,0,0,6,Blocked
1,3,3,1,0,11,Blocked
0,3,0,1,0,6,Blocked
1,14,0,0,0,13,Allowed
1,22,6,1,0,18,Blocked
1,9,3,1,1,8,Blocked
0,13,1,0,1,11,Blocked
1,10,3,0,0,10,Blocked
1,15,0,0,0,7,Allowed
1,4,2,0,0,19,Blocked
0,22,0,0,0,12,Blocked
1,13,4,0,0,17,Blocked
1,2,5,0,0,14,Blocked
1,11,0,0,0,3,Allowed
1,19,0,1,0,13,Allowed
0,5,0,0,1,19,Blocked
1,11,2,1,0,1,Restricted
1,6,3,0,0,20,Blocked
0,13,0,0,0,16,Blocked
1,22,4,0,0,6,Blocked
1,4,5,0,0,19,Blocked
1,6,5,0,0,19,Blocked
0,7,0,0,0,4,Blocked
0,5,1,0,0,18,Blocked
1,16,2,0,0,1,Restricted
1,6,2,0,1,11,Restricted
1,23,0,0,0,8,Allowed
0,14,5,0,1,3,Blocked
1,12,0,1,0,9,Allowed
1,2,2,1,1,7,Blocked
1,20,1,1,0,10,Restricted
0,13,1,1,0,5,Blocked
0,17,0,1,0,9,Blocked
1,17,2,0,0,10,Restricted
1,3,2,0,1,4,Blocked
1,21,1,1,0,6,Restricted
1,9,1,0,1,11,Restricted
1,13,0,0,1,14,Allowed
0,7,1,0,1,3,Blocked
1,13,3,0,0,15,Blocked
1,15,2,1,1,13,Blocked
1,4,1,0,0,20,Restricted
1,11,5,1,0,15,Blocked
1,19,0,0,0,20,Allowed
1,4,6,0,1,2,Blocked
1,17,1,0,0,4,Allowed
1,14,1,1,0,18,Restricted
1,8,1,0,1,4,Restricted
1,4,1,0,1,15,Restricted
1,10,2,0,1,14,Restricted
0,22,0,1,1,9,Blocked
0,19,3,0,0,11,Blocked
1,14,1,0,0,10,Allowed
0,4,0,0,0,12,Blocked
1,13,2,0,0,11,Restricted
0,16,0,0,0,20,Blocked
1,13,1,0,1,10,Restricted
1,11,1,0,0,19,Restricted
0,19,1,1,0,17,Blocked
1,12,2,0,0,11,Restricted
1,22,6,0,0,7,Blocked
1,5,1,0,0,4,Restricted
1,13,0,0,0,20,Allowed
1,11,5,0,1,2,Blocked
1,18,1,0,0,5,Allowed
1,17,1,1,0,19,Restricted
1,22,0,0,0,9,Allowed
0,18,0,1,0,8,Blocked
0,18,2,0,1,12,Blocked
1,23,3,1,0,15,Blocked
1,4,0,0,1,12,Allowed
1,1,0,1,0,16,Allowed
1,14,7,1,0,9,Blocked
1,13,0,1,1,2,Allowed
1,21,3,0,0,11,Blocked
0,20,0,0,0,12,Blocked
1,3,1,0,0,8,Restricted
1,13,0,0,0,3,Allowed
1,16,0,0,0,5,Allowed
1,2,2,0,0,6,Blocked
1,11,0,1,0,15,Allowed
1,21,3,0,0,2,Blocked
1,11,0,0,0,20,Allowed
0,19,5,0,0,10,Blocked
1,17,0,0,0,7,Allowed
1,7,2,1,0,10,Restricted
1,13,0,0,0,10,Allowed
1,1,1,0,0,4,Restricted
1,1,1,1,0,9,Restricted
1,1,0,0,0,10,Allowed
1,3,5,0,0,7,Blocked
1,22,2,0,0,2,Restricted
1,22,3,1,0,5,Blocked
1,3,1,0,0,13,Restricted
1,13,2,0,1,3,Restricted
1,12,1,0,0,3,Allowed
1,0,1,1,0,8,Restricted
1,17,0,0,0,16,Allowed
1,21,0,1,0,15,Allowed
1,10,0,0,0,3,Allowed
1,19,2,0,0,15,Restricted
1,16,0,0,0,13,Allowed
0,0,2,0,0,20,Blocked
0,7,0,0,0,9,Blocked
1,19,0,0,0,20,Allowed
1,15,0,1,0,20,Allowed
1,18,5,1,1,3,Blocked
0,22,1,0,1,6,Blocked
1,10,3,1,0,2,Blocked
1,22,0,0,0,19,Allowed
1,7,5,0,0,11,Blocked
1,0,0,0,0,12,Allowed
1,9,2,0,0,20,Restricted
0,14,0,0,0,18,Blocked
1,14,0,0,0,4,Allowed
1,14,1,0,0,12,Allowed
1,23,3,0,1,8,Blocked
1,0,5,0,0,9,Blocked
0,1,0,0,0,3,Blocked
0,4,4,1,0,20,Blocked
1,14,0,0,1,5,Allowed
1,14,0,0,0,14,Allowed
1,20,2,0,0,6,Restricted
0,3,1,0,1,20,Blocked
1,3,4,0,0,4,Blocked
1,6,0,0,0,18,Allowed
0,19,4,1,1,13,Blocked
0,18,5,0,0,20,Blocked
0,23,1,1,0,10,Blocked
1,6,2,0,0,15,Restricted
1,22,5,0,1,10,Blocked
1,11,1,1,1,14,Blocked
1,11,3,0,0,1,Blocked
1,17,1,0,1,13,Restricted
1,23,2,0,0,11,Restricted
0,11,1,0,0,11,Blocked
1,14,0,1,0,13,Allowed
1,15,1,0,0,2,Allowed
1,9,2,0,0,13,Restricted
1,22,2,1,0,2,Restricted
1,3,1,1,0,6,Restricted
0,19,0,0,0,8,Blocked
1,5,1,0,0,13,Restricted
1,4,3,0,0,4,Blocked
1,9,1,0,1,3,Restricted
1,3,0,0,0,12,Allowed
1,17,1,0,0,8,Allowed
1,7,0,1,0,20,Allowed
1,19,2,1,0,19,Restricted
1,11,4,0,0,11,Blocked
0,17,2,0,0,5,Blocked
1,18,2,0,0,10,Restricted
1,14,0,0,0,20,Allowed
1,6,1,0,0,4,Allowed
1,1,0,0,0,11,Allowed
1,12,1,0,0,9,Allowed
0,22,0,0,0,7,Blocked
1,21,7,0,0,6,Blocked
0,22,0,0,0,10,Blocked
1,16,0,0,1,11,Allowed
1,1,3,0,0,11,Blocked
0,11,0,0,1,20,Blocked
0,6,1,1,0,1,Blocked
1,14,3,0,0,1,Blocked
1,21,1,1,0,9,Restricted
0,11,3,0,0,18,Blocked
1,19,0,1,0,12,Allowed
1,5,1,0,0,19,Restricted
1,4,3,0,1,4,Blocked
1,12,1,0,0,1,Allowed
1,0,3,0,0,4,Blocked
0,5,2,0,0,5,Blocked
0,19,2,0,1,13,Blocked
1,10,5,0,0,20,Blocked
1,6,1,1,0,7,Restricted
1,11,1,0,0,19,Restricted
1,7,2,0,1,17,Restricted
1,0,0,0,0,3,Allowed
0,7,0,0,0,6,Blocked
1,3,0,0,0,15,Allowed
0,14,3,1,0,17,Blocked
1,19,1,0,0,20,Restricted
1,16,2,0,1,6,Restricted
1,16,4,0,0,10,Blocked
1,21,3,0,0,20,Blocked
1,17,0,1,0,16,Allowed
0,1,3,1,0,11,Blocked
1,18,0,0,1,6,Allowed
1,5,0,1,0,4,Allowed
1,20,3,1,1,4,Blocked
1,15,2,0,0,2,Restricted
1,23,2,0,0,3,Restricted
1,7,0,0,0,14,Allowed
1,5,0,0,0,5,Allowed
1,22,1,0,0,10,Restricted
1,2,0,1,0,2,Allowed
1,1,1,1,1,9,Blocked
0,21,0,0,0,11,Blocked
1,6,0,1,0,8,Allowed
1,10,0,1,0,9,Allowed
1,19,0,1,1,19,Allowed
1,18,0,0,1,17,Allowed
1,18,4,0,0,19,Blocked
1,19,1,0,0,5,Allowed
1,1,0,0,1,5,Allowed
1,14,3,0,0,19,Blocked
0,8,3,0,1,10,Blocked
1,13,2,0,0,3,Restricted
1,23,0,0,0,17,Allowed
1,17,2,0,0,1,Restricted
1,19,0,0,0,3,Allowed
1,17,0,0,1,4,Allowed
1,13,2,0,0,9,Restricted
1,19,0,0,1,5,Allowed
1,14,2,1,0,5,Restricted
0,3,0,0,0,1,Blocked
1,16,2,0,0,10,Restricted
1,5,0,1,0,5,Allowed
0,9,4,0,0,16,Blocked
0,21,0,0,0,20,Blocked
1,19,1,0,1,15,Restricted
1,11,0,1,0,17,Allowed
0,20,1,0,1,6,Blocked
1,7,0,0,0,12,Allowed
1,23,0,0,0,19,Allowed
1,18,1,0,0,4,Allowed
1,19,1,0,0,18,Restricted
1,4,2,0,0,7,Blocked
1,18,2,1,0,7,Restricted
1,6,0,0,0,4,Allowed
1,14,0,0,0,19,Allowed
1,6,0,0,0,2,Allowed
1,19,1,0,1,15,Restricted
1,12,0,0,0,1,Allowed
1,20,2,0,1,10,Restricted
1,16,0,0,0,16,Allowed
0,4,0,1,0,20,Blocked
1,18,1,0,0,5,Allowed
1,3,1,0,1,6,Restricted
1,5,7,0,0,6,Blocked
1,14,0,0,1,12,Allowed
0,17,0,0,0,15,Blocked
1,18,0,0,0,2,Allowed
1,17,0,0,0,1,Allowed
1,14,1,0,0,5,Allowed
1,12,0,1,0,1,Allowed
1,0,0,1,0,12,Allowed
1,9,0,1,1,8,Allowed
1,14,5,1,0,18,Blocked
1,11,1,1,0,2,Restricted
1,3,0,1,0,7,Allowed
1,15,5,0,0,5,Blocked
1,16,4,0,0,3,Blocked
0,12,0,0,0,13,Blocked
1,21,0,0,0,12,Allowed
0,4,1,0,1,13,Blocked
1,22,2,0,0,3,Restricted
1,2,0,0,0,2,Allowed
1,10,0,1,1,10,Allowed
0,6,1,1,0,14,Blocked
1,12,2,0,0,16,Restricted
1,15,0,0,0,12,Allowed
1,10,4,1,0,6,Blocked
1,11,1,0,1,5,Restricted
1,19,1,0,0,16,Restricted
0,20,4,0,0,10,Blocked
1,16,1,1,0,4,Restricted
1,3,0,1,0,19,Allowed
1,5,4,0,0,11,Blocked
1,5,0,0,0,9,Allowed
1,20,1,1,0,17,Restricted
1,17,0,1,0,17,Allowed
1,11,3,1,0,8,Blocked
1,10,0,0,0,20,Allowed
1,18,2,0,0,12,Restricted
1,5,1,0,0,10,Restricted
1,16,0,0,0,9,Allowed
1,15,3,0,0,15,Blocked
1,20,3,1,0,6,Blocked
1,7,0,0,0,1,Allowed
1,12,5,0,0,20,Blocked
1,3,0,1,0,8,Allowed
1,5,3,0,0,19,Blocked
1,4,1,0,0,4,Restricted
0,0,2,0,0,12,Blocked
1,20,0,0,1,18,Allowed
1,11,1,0,1,2,Restricted
1,7,0,0,0,3,Allowed
1,13,0,1,0,16,Allowed
0,18,3,0,0,2,Blocked
1,15,0,1,0,8,Allowed
0,23,2,0,1,9,Blocked
0,2,1,1,1,8,Blocked
1,15,0,0,0,14,Allowed
1,18,0,0,0,8,Allowed
1,20,0,0,0,5,Allowed
1,19,0,0,1,3,Allowed
0,12,1,1,1,16,Blocked
1,0,1,0,0,7,Restricted
0,20,2,1,0,3,Blocked
1,12,0,0,0,8,Allowed
1,1,0,0,0,1,Allowed
1,4,0,0,0,18,Allowed
1,19,0,0,0,4,Allowed
1,2,2,1,1,13,Blocked
1,8,2,0,0,15,Restricted
1,16,4,1,0,4,Blocked
1,9,0,1,1,14,Allowed
1,5,1,0,0,19,Restricted
1,4,4,1,1,17,Blocked
1,3,1,0,0,16,Restricted
0,4,3,0,0,20,Blocked
1,10,0,0,0,6,Allowed
1,2,3,0,0,11,Blocked
1,8,1,0,0,12,Allowed
1,10,0,1,0,9,Allowed
1,4,1,0,0,8,Restricted
0,14,1,0,0,4,Blocked
1,6,0,0,0,7,Allowed
1,20,0,0,0,14,Allowed
1,23,2,0,0,6,Restricted
0,23,1,0,1,20,Blocked
0,9,1,0,0,13,Blocked
1,14,2,0,0,2,Restricted
1,22,1,0,0,20,Restricted
1,20,0,1,0,14,Allowed
1,19,0,0,1,11,Allowed
1,8,2,1,0,15,Restricted
1,3,0,1,0,4,Allowed
1,8,0,0,0,6,Allowed
1,14,2,0,0,6,Restricted
1,12,1,0,0,18,Restricted
1,4,1,0,0,10,Restricted
1,22,0,0,0,7,Allowed
1,0,2,0,0,10,Restricted
1,13,0,1,1,10,Allowed
1,6,1,0,1,7,Restricted
0,7,0,1,0,7,Blocked
1,13,1,0,0,17,Restricted
1,23,2,1,0,12,Restricted
1,20,0,0,0,8,Allowed
1,19,1,0,0,15,Restricted
1,2,2,0,0,15,Blocked
1,0,0,0,0,3,Allowed
1,16,0,0,0,3,Allowed
1,19,0,0,0,18,Allowed
1,23,4,0,0,3,Blocked
1,19,1,0,0,15,Restricted
1,19,2,1,0,12,Restricted
0,20,4,0,0,1,Blocked
1,8,0,0,0,16,Allowed
1,0,2,0,0,5,Restricted
1,13,1,0,1,17,Restricted
0,6,4,1,1,14,Blocked
1,22,1,0,0,2,Restricted
1,7,3,0,1,16,Blocked
1,8,0,1,1,14,Allowed
1,9,0,0,0,9,Allowed
1,3,0,0,0,17,Allowed
1,2,1,0,0,18,Restricted
1,10,4,1,0,10,Blocked
1,8,0,1,0,11,Allowed
0,16,4,0,1,10,Blocked
1,19,1,0,1,18,Restricted
0,9,0,0,0,9,Blocked
0,0,0,0,0,13,Blocked
0,15,1,0,0,7,Blocked
1,20,0,0,0,18,Allowed
1,4,5,0,0,7,Blocked
1,10,3,1,0,1,Blocked
0,21,1,0,0,12,Blocked
1,19,0,0,1,12,Allowed
1,6,1,1,0,7,Restricted
0,11,0,0,0,16,Blocked
1,3,0,0,1,3,Allowed
1,3,1,0,0,7,Restricted
1,9,3,0,0,3,Blocked
1,18,0,0,0,18,Allowed
1,14,4,0,1,20,Blocked
1,22,2,0,0,2,Restricted
1,8,1,1,1,11,Blocked
1,23,4,0,0,9,Blocked
0,6,3,0,0,1,Blocked
1,19,0,0,0,16,Allowed
1,4,2,0,0,11,Blocked
1,21,1,0,0,15,Restricted
1,23,4,0,0,20,Blocked
1,21,4,0,0,11,Blocked
1,23,0,0,1,10,Allowed
0,9,3,0,0,3,Blocked
0,12,2,0,0,1,Blocked
0,23,3,0,0,1,Blocked
1,13,0,0,0,4,Allowed
1,5,0,0,0,12,Allowed
1,6,2,0,0,8,Restricted
1,16,5,0,0,17,Blocked
1,10,5,0,1,1,Blocked
0,20,0,0,0,15,Blocked
1,15,4,0,1,14,Blocked
1,23,3,0,0,7,Blocked
0,7,0,0,0,8,Blocked
1,6,0,0,0,17,Allowed
1,12,3,0,0,11,Blocked
0,23,6,0,0,13,Blocked
1,21,0,0,0,5,Allowed
1,1,1,0,0,7,Restricted
0,8,1,1,0,9,Blocked
0,21,0,0,1,7,Blocked
1,16,0,1,0,13,Allowed
0,0,3,0,0,1,Blocked
1,15,0,0,0,18,Allowed
0,6,2,0,0,16,Blocked
0,3,1,0,0,4,Blocked
1,17,1,0,0,11,Allowed
0,16,5,0,0,14,Blocked
1,3,1,1,0,15,Restricted
1,10,2,0,0,20,Restricted
1,10,0,0,0,17,Allowed
0,12,3,0,0,16,Blocked
1,6,0,0,0,15,Allowed
1,18,0,0,0,16,Allowed
1,13,3,1,0,20,Blocked
1,15,1,0,0,17,Restricted
1,10,1,1,0,11,Restricted
0,6,1,0,0,11,Blocked
1,22,0,0,0,7,Allowed
1,7,2,0,0,13,Restricted
0,15,0,0,1,17,Blocked
1,14,0,0,0,11,Allowed
1,8,1,0,1,16,Restricted
1,17,2,0,0,11,Restricted
1,16,1,0,0,2,Allowed
1,11,0,1,0,7,Allowed
1,21,0,0,0,14,Allowed
1,13,1,1,0,8,Restricted
1,8,0,1,0,10,Allowed
0,10,2,0,0,8,Blocked
1,2,0,0,0,5,Allowed
1,23,5,0,0,13,Blocked
1,5,4,1,1,16,Blocked
1,7,3,0,1,15,Blocked
1,15,1,0,0,18,Restricted
1,18,1,0,0,4,Allowed
1,22,0,0,0,9,Allowed
0,23,0,0,0,16,Blocked
1,3,4,0,0,5,Blocked
1,1,0,0,0,13,Allowed
1,13,2,0,1,9,Restricted
1,16,1,1,0,17,Restricted
1,9,0,0,0,16,Allowed
1,11,1,0,0,10,Allowed
1,2,1,1,1,14,Blocked
0,19,0,0,0,6,Blocked
1,20,2,1,0,18,Restricted
1,23,2,1,1,16,Blocked
1,12,0,1,0,20,Allowed
1,9,0,0,0,13,Allowed
1,10,0,0,0,11,Allowed
1,8,0,0,0,15,Allowed
1,11,3,1,0,11,Blocked
0,18,0,0,0,8,Blocked
1,20,2,0,0,1,Restricted
1,20,2,0,0,16,Restricted
0,10,0,1,0,13,Blocked
0,22,2,0,0,5,Blocked
0,20,4,0,0,11,Blocked
1,2,7,0,1,4,Blocked
1,6,4,1,0,10,Blocked
1,20,1,0,1,8,Restricted
1,2,0,1,0,17,Allowed
1,18,4,0,1,1,Blocked
1,8,0,0,0,13,Allowed
1,5,3,1,0,7,Blocked
0,9,3,0,0,15,Blocked
0,16,1,0,1,6,Blocked
1,15,2,0,1,10,Restricted
1,20,1,0,1,16,Restricted
0,8,1,0,0,3,Blocked
1,10,6,0,0,19,Blocked
1,2,0,0,0,9,Allowed
1,2,1,0,0,11,Restricted
0,12,0,0,0,16,Blocked
0,13,0,0,1,14,Blocked
1,13,0,1,1,15,Allowed
1,22,2,0,0,15,Restricted
0,2,1,0,0,20,Blocked
1,15,0,0,0,16,Allowed
1,0,0,0,0,14,Allowed
1,23,0,0,0,10,Allowed
1,0,2,0,0,16,Restricted
1,1,1,1,0,11,Restricted
1,9,2,0,0,18,Restricted
1,20,2,1,0,17,Restricted
1,8,1,0,0,7,Allowed
1,4,0,0,1,17,Allowed
1,20,2,0,0,16,Restricted
1,9,0,0,1,11,Allowed
1,18,0,0,0,7,Allowed
0,16,0,0,0,15,Blocked
1,8,0,0,0,8,Allowed
1,11,2,0,0,11,Restricted
1,23,1,0,0,19,Restricted
0,13,1,0,0,16,Blocked
1,0,0,0,1,17,Allowed
0,2,0,0,0,17,Blocked
1,13,0,0,0,8,Allowed
1,12,1,0,0,8,Allowed
1,19,2,0,0,7,Restricted
1,13,1,0,0,13,Allowed
1,16,0,0,1,7,Allowed
1,23,1,0,1,13,Restricted
1,23,0,0,0,20,Allowed
1,20,1,0,1,8,Restricted
1,11,0,0,0,13,Allowed
1,8,4,0,0,7,Blocked
1,9,0,1,0,12,Allowed
0,12,1,1,0,14,Blocked
0,2,3,0,0,15,Blocked
1,17,3,1,0,8,Blocked
1,15,0,1,1,2,Allowed
1,18,1,1,0,19,Restricted
1,7,0,0,0,9,Allowed
0,13,0,0,0,2,Blocked
1,7,0,1,0,16,Allowed
0,11,0,0,0,4,Blocked
1,13,2,0,0,10,Restricted
0,7,4,1,0,15,Blocked
1,6,1,0,0,13,Allowed
1,16,0,0,0,10,Allowed
1,16,1,0,0,1,Allowed
0,19,3,1,0,19,Blocked
