mac_known,role,login_hour,failed_attempts,login_frequency,access_decision
0,Student,23,6,2,Blocked
0,Student,9,6,8,Blocked
1,Guest,7,0,9,Allowed
0,Faculty,22,4,1,Blocked
1,Faculty,15,0,2,Allowed
1,Guest,12,5,4,Blocked
0,Faculty,8,7,5,Blocked
1,Faculty,4,6,2,Blocked
1,Guest,5,0,2,Allowed
1,Student,4,3,6,Blocked
1,Student,21,4,7,Blocked
1,Faculty,12,3,6,Blocked
1,Faculty,1,3,9,Blocked
1,Guest,11,6,3,Blocked
0,Student,3,2,4,Blocked
0,Guest,1,6,9,Blocked
1,Faculty,12,7,3,Blocked
0,Student,14,0,10,Blocked
1,Student,5,5,10,Blocked
0,Faculty,3,1,8,Blocked
0,Guest,15,2,2,Blocked
1,Faculty,5,0,10,Restricted
1,Faculty,16,7,1,Blocked
1,Student,5,3,7,Blocked
1,Guest,12,5,5,Blocked
0,Faculty,14,0,6,Blocked
1,Guest,2,5,8,Blocked
0,Student,19,1,8,Blocked
1,Guest,11,4,10,Blocked
1,Guest,7,5,2,Blocked
1,Guest,20,5,7,Blocked
0,Student,14,7,5,Blocked
0,Guest,3,4,1,Blocked
1,Guest,19,3,9,Blocked
0,Faculty,23,4,6,Blocked
0,Student,1,6,2,Blocked
0,Guest,7,2,4,Blocked
1,Student,1,5,4,Blocked
1,Faculty,21,7,8,Blocked
0,Faculty,19,3,3,Blocked
1,Guest,13,2,9,Restricted
1,Faculty,11,4,10,Blocked
0,Faculty,2,4,2,Blocked
1,Guest,10,0,1,Allowed
1,Student,17,5,3,Blocked
1,Guest,17,3,8,Blocked
0,Faculty,23,6,5,Blocked
1,Guest,14,6,5,Blocked
1,Student,18,2,5,Restricted
0,Student,4,0,8,Blocked
1,Guest,11,7,4,Blocked
0,Faculty,17,6,9,Blocked
0,Faculty,15,7,1,Blocked
1,Faculty,14,2,10,Restricted
0,Faculty,16,1,7,Blocked
1,Faculty,13,1,9,Allowed
1,Student,1,7,5,Blocked
1,Guest,19,4,7,Blocked
1,Student,14,1,9,Allowed
0,Student,14,4,1,Blocked
0,Guest,16,7,5,Blocked
0,Student,6,1,4,Blocked
1,Guest,10,6,2,Blocked
1,Student,1,6,9,Blocked
0,Faculty,11,6,4,Blocked
1,Guest,20,6,10,Blocked
0,Student,11,2,10,Blocked
0,Faculty,9,3,2,Blocked
0,Guest,4,4,4,Blocked
1,Guest,12,2,10,Restricted
1,Guest,5,1,2,Blocked
0,Student,22,0,10,Blocked
1,Student,2,0,8,Restricted
0,Student,23,7,10,Blocked
1,Guest,2,4,3,Blocked
1,Guest,19,4,3,Blocked
1,Guest,1,7,10,Blocked
1,Faculty,17,3,5,Blocked
0,Student,21,0,2,Blocked
1,Student,21,5,3,Blocked
0,Student,19,2,4,Blocked
1,Student,15,2,3,Restricted
1,Faculty,0,2,4,Restricted
1,Guest,11,0,3,Allowed
0,Faculty,20,7,3,Blocked
1,Faculty,0,3,8,Blocked
0,Guest,0,6,6,Blocked
1,Student,0,0,6,Restricted
1,Guest,15,6,8,Blocked
1,Guest,20,5,3,Blocked
1,Faculty,18,3,10,Blocked
1,Guest,22,7,9,Blocked
0,Guest,1,0,5,Blocked
1,Guest,17,0,1,Allowed
0,Guest,19,7,2,Blocked
1,Guest,8,5,8,Blocked
1,Student,1,6,10,Blocked
0,Faculty,13,4,9,Blocked
0,Guest,21,4,6,Blocked
1,Guest,23,4,10,Blocked
1,Faculty,11,7,5,Blocked
1,Guest,13,1,3,Restricted
1,Student,23,1,7,Allowed
1,Guest,1,7,5,Blocked
1,Guest,10,4,2,Blocked
0,Guest,9,3,6,Blocked
0,Faculty,0,6,3,Blocked
1,Student,23,6,6,Blocked
1,Guest,5,6,4,Blocked
0,Faculty,1,4,6,Blocked
1,Guest,14,7,3,Blocked
0,Faculty,5,0,5,Blocked
0,Student,5,2,7,Blocked
1,Student,3,7,2,Blocked
1,Student,0,4,8,Blocked
1,Faculty,20,7,1,Blocked
1,Student,0,7,10,Blocked
0,Guest,8,0,2,Blocked
1,Faculty,19,0,4,Allowed
0,Faculty,17,1,10,Blocked
1,Faculty,8,4,2,Blocked
1,Student,9,1,4,Allowed
0,Student,16,1,4,Blocked
1,Guest,14,3,10,Blocked
0,Student,2,6,5,Blocked
1,Guest,3,1,2,Blocked
1,Student,22,4,7,Blocked
0,Faculty,20,4,3,Blocked
1,Faculty,20,2,9,Restricted
1,Guest,13,4,4,Blocked
1,Guest,1,6,10,Blocked
1,Guest,6,4,5,Blocked
0,Guest,2,4,6,Blocked
0,Faculty,15,6,3,Blocked
1,Student,5,3,9,Blocked
0,Student,17,1,8,Blocked
0,Guest,23,5,6,Blocked
1,Student,13,7,4,Blocked
1,Student,11,2,7,Restricted
0,Guest,11,4,2,Blocked
1,Faculty,0,7,3,Blocked
0,Guest,23,2,4,Blocked
0,Guest,13,5,3,Blocked
1,Guest,14,1,7,Restricted
0,Faculty,11,7,10,Blocked
1,Student,19,2,2,Restricted
0,Guest,18,5,9,Blocked
0,Guest,22,5,8,Blocked
0,Faculty,11,0,10,Blocked
1,Faculty,2,6,5,Blocked
0,Guest,14,0,2,Blocked
0,Faculty,4,5,6,Blocked
1,Faculty,0,3,3,Blocked
1,Student,19,3,10,Blocked
0,Faculty,15,5,3,Blocked
0,Student,14,7,3,Blocked
0,Guest,20,3,3,Blocked
0,Student,12,5,9,Blocked
0,Guest,15,0,2,Blocked
0,Student,10,2,1,Blocked
1,Faculty,8,3,7,Blocked
0,Guest,9,3,4,Blocked
1,Guest,18,3,7,Blocked
0,Faculty,12,5,10,Blocked
0,Faculty,3,2,5,Blocked
0,Guest,10,4,4,Blocked
0,Student,6,7,6,Blocked
0,Student,11,3,10,Blocked
1,Guest,11,2,3,Restricted
0,Faculty,21,1,3,Blocked
1,Guest,4,1,8,Blocked
0,Student,21,6,5,Blocked
1,Student,21,3,9,Blocked
1,Student,11,3,5,Blocked
0,Student,5,3,7,Blocked
1,Student,7,1,10,Allowed
1,Student,5,6,10,Blocked
1,Student,10,0,6,Allowed
0,Guest,20,7,9,Blocked
1,Faculty,22,0,1,Restricted
0,Guest,21,4,8,Blocked
1,Student,13,1,6,Allowed
0,Student,12,6,9,Blocked
1,Student,22,2,3,Restricted
1,Guest,23,1,5,Allowed
0,Student,0,0,6,Blocked
0,Faculty,14,1,3,Blocked
1,Guest,18,0,2,Allowed
0,Guest,13,2,6,Blocked
0,Guest,6,1,6,Blocked
1,Guest,21,0,3,Allowed
0,Student,18,7,4,Blocked
1,Faculty,4,2,4,Blocked
1,Student,4,2,5,Blocked
1,Student,17,0,1,Allowed
0,Student,8,3,6,Blocked
1,Student,12,6,4,Blocked
1,Student,20,1,9,Allowed
1,Student,3,3,6,Blocked
1,Faculty,12,1,5,Allowed
1,Guest,18,6,2,Blocked
1,Faculty,0,6,3,Blocked
0,Student,9,1,7,Blocked
1,Guest,23,6,8,Blocked
1,Faculty,18,1,2,Allowed
1,Faculty,18,3,3,Blocked
1,Faculty,3,6,5,Blocked
1,Guest,23,2,3,Restricted
0,Student,7,7,4,Blocked
1,Faculty,9,1,2,Allowed
0,Faculty,18,6,10,Blocked
1,Student,6,3,5,Blocked
0,Guest,23,3,9,Blocked
0,Student,7,2,3,Blocked
0,Guest,14,0,6,Blocked
0,Guest,4,2,5,Blocked
1,Student,10,6,5,Blocked
1,Faculty,19,0,2,Allowed
1,Student,6,1,3,Allowed
0,Student,0,2,4,Blocked
1,Faculty,22,7,4,Blocked
1,Faculty,3,1,10,Allowed
0,Faculty,13,5,4,Blocked
0,Faculty,16,1,7,Blocked
1,Student,12,4,1,Blocked
0,Guest,7,5,7,Blocked
0,Faculty,18,4,5,Blocked
1,Faculty,23,1,8,Allowed
1,Guest,7,4,10,Blocked
0,Student,15,6,2,Blocked
1,Student,1,2,3,Restricted
1,Guest,19,3,10,Blocked
1,Guest,10,2,3,Restricted
0,Student,4,3,3,Blocked
1,Student,23,2,1,Restricted
1,Student,12,5,7,Blocked
1,Student,21,0,1,Allowed
0,Faculty,19,0,1,Blocked
1,Faculty,2,4,10,Blocked
1,Faculty,13,4,9,Blocked
0,Student,2,2,5,Blocked
0,Student,23,7,8,Blocked
1,Faculty,0,7,5,Blocked
1,Student,21,7,2,Blocked
0,Student,17,3,3,Blocked
0,Guest,23,4,3,Blocked
0,Guest,18,7,8,Blocked
0,Guest,3,1,6,Blocked
1,Student,4,4,1,Blocked
0,Guest,2,5,6,Blocked
0,Guest,15,6,10,Blocked
0,Student,3,5,3,Blocked
0,Guest,20,7,6,Blocked
0,Student,23,1,2,Blocked
0,Faculty,17,0,1,Blocked
0,Guest,0,6,2,Blocked
1,Student,1,5,9,Blocked
1,Faculty,5,4,4,Blocked
1,Faculty,18,3,9,Blocked
1,Faculty,15,5,8,Blocked
1,Guest,2,7,1,Blocked
0,Faculty,6,7,2,Blocked
0,Faculty,9,1,3,Blocked
1,Faculty,10,5,10,Blocked
1,Faculty,21,7,3,Blocked
0,Student,13,7,9,Blocked
1,Student,23,3,8,Blocked
1,Student,15,4,9,Blocked
0,Faculty,5,3,3,Blocked
0,Faculty,16,5,5,Blocked
1,Guest,23,3,2,Blocked
0,Guest,23,5,7,Blocked
0,Student,21,2,5,Blocked
0,Student,8,4,5,Blocked
1,Student,23,4,5,Blocked
0,Faculty,2,1,2,Blocked
0,Faculty,1,1,5,Blocked
1,Student,20,4,9,Blocked
1,Guest,11,7,9,Blocked
1,Student,22,6,4,Blocked
0,Faculty,19,4,8,Blocked
1,Faculty,3,3,4,Blocked
1,Guest,23,2,10,Restricted
1,Faculty,22,2,8,Restricted
0,Faculty,3,1,3,Blocked
0,Guest,1,1,6,Blocked
1,Guest,13,7,8,Blocked
1,Guest,11,2,8,Restricted
1,Faculty,10,3,6,Blocked
1,Faculty,14,2,4,Restricted
1,Guest,4,7,9,Blocked
1,Faculty,23,2,6,Restricted
0,Faculty,13,5,9,Blocked
0,Faculty,7,2,3,Blocked
1,Guest,14,6,1,Blocked
0,Guest,9,7,5,Blocked
0,Faculty,15,2,1,Blocked
0,Faculty,8,4,4,Blocked
1,Student,15,5,2,Blocked
1,Student,23,3,4,Blocked
0,Guest,22,6,5,Blocked
1,Guest,17,3,6,Blocked
0,Faculty,23,4,4,Blocked
1,Faculty,21,4,10,Blocked
0,Faculty,6,1,1,Blocked
1,Faculty,23,3,5,Blocked
1,Faculty,8,2,9,Restricted
1,Guest,9,4,2,Blocked
0,Guest,22,3,9,Blocked
0,Student,12,0,10,Blocked
1,Student,14,7,5,Blocked
1,Guest,9,0,8,Allowed
1,Student,20,0,6,Allowed
1,Guest,20,5,6,Blocked
0,Guest,14,0,3,Blocked
1,Guest,17,6,1,Blocked
0,Guest,20,3,6,Blocked
0,Student,19,4,10,Blocked
0,Student,14,5,2,Blocked
1,Student,18,0,1,Allowed
0,Student,17,4,3,Blocked
0,Faculty,15,5,3,Blocked
1,Guest,6,7,9,Blocked
1,Faculty,13,0,6,Allowed
1,Faculty,7,7,8,Blocked
0,Faculty,2,1,3,Blocked
1,Student,3,1,10,Allowed
1,Faculty,4,3,5,Blocked
1,Student,1,0,3,Restricted
1,Student,9,5,6,Blocked
0,Guest,0,7,6,Blocked
1,Faculty,8,0,3,Allowed
1,Faculty,14,1,2,Allowed
1,Guest,0,4,9,Blocked
1,Student,8,3,4,Blocked
1,Student,14,5,8,Blocked
0,Faculty,2,3,2,Blocked
0,Student,6,4,4,Blocked
1,Faculty,12,3,9,Blocked
0,Student,3,3,5,Blocked
1,Faculty,15,0,2,Allowed
1,Faculty,2,1,2,Allowed
0,Guest,1,3,7,Blocked
0,Guest,6,4,3,Blocked
0,Guest,6,0,8,Blocked
0,Guest,23,0,8,Blocked
0,Faculty,9,3,2,Blocked
1,Student,18,4,4,Blocked
1,Student,13,5,10,Blocked
1,Guest,1,7,2,Blocked
0,Faculty,9,6,3,Blocked
0,Guest,18,3,7,Blocked
0,Faculty,12,7,2,Blocked
1,Faculty,5,4,7,Blocked
0,Guest,14,4,3,Blocked
1,Guest,18,4,5,Blocked
1,Faculty,1,2,7,Restricted
0,Faculty,10,7,2,Blocked
1,Guest,8,6,2,Blocked
0,Faculty,6,0,5,Blocked
0,Guest,14,4,5,Blocked
0,Guest,20,5,7,Blocked
1,Guest,15,7,7,Blocked
0,Guest,12,1,2,Blocked
1,Faculty,7,0,3,Allowed
1,Student,4,0,10,Restricted
1,Student,7,0,5,Allowed
0,Guest,6,4,9,Blocked
1,Student,6,0,10,Allowed
0,Faculty,13,6,1,Blocked
1,Student,14,1,1,Allowed
0,Student,13,5,4,Blocked
0,Faculty,12,0,2,Blocked
0,Student,16,5,3,Blocked
0,Student,23,4,4,Blocked
1,Student,21,1,9,Allowed
1,Student,1,1,3,Allowed
0,Guest,8,2,9,Blocked
0,Guest,17,5,1,Blocked
0,Faculty,2,0,8,Blocked
1,Faculty,23,7,5,Blocked
0,Student,12,1,5,Blocked
1,Faculty,11,6,3,Blocked
1,Student,0,2,7,Restricted
1,Student,1,0,10,Restricted
0,Student,5,4,7,Blocked
0,Student,4,3,9,Blocked
0,Guest,13,1,5,Blocked
0,Guest,14,2,9,Blocked
0,Student,0,6,4,Blocked
1,Faculty,0,2,1,Restricted
0,Faculty,1,1,8,Blocked
0,Faculty,8,4,5,Blocked
0,Faculty,1,3,6,Blocked
0,Faculty,22,1,5,Blocked
1,Faculty,20,5,9,Blocked
0,Guest,19,0,5,Blocked
0,Faculty,21,4,8,Blocked
0,Student,14,4,2,Blocked
1,Student,18,5,4,Blocked
0,Guest,16,6,9,Blocked
1,Student,7,2,5,Restricted
1,Student,23,5,6,Blocked
0,Faculty,0,3,1,Blocked
1,Guest,21,3,7,Blocked
1,Student,11,4,7,Blocked
0,Student,21,2,4,Blocked
1,Faculty,1,0,8,Restricted
1,Faculty,19,4,10,Blocked
1,Student,6,4,7,Blocked
0,Guest,18,6,1,Blocked
0,Student,20,2,6,Blocked
1,Student,0,0,2,Restricted
1,Faculty,7,2,6,Restricted
1,Guest,1,6,4,Blocked
1,Student,17,6,2,Blocked
1,Faculty,12,0,7,Allowed
1,Student,14,1,3,Allowed
1,Student,8,6,4,Blocked
0,Faculty,1,2,9,Blocked
1,Faculty,19,7,10,Blocked
1,Student,7,1,6,Allowed
0,Guest,14,3,1,Blocked
1,Guest,5,4,5,Blocked
0,Student,2,1,9,Blocked
1,Guest,4,6,7,Blocked
0,Faculty,7,4,6,Blocked
1,Guest,11,0,5,Allowed
1,Student,2,3,7,Blocked
1,Guest,6,7,1,Blocked
1,Faculty,3,0,2,Restricted
1,Guest,9,5,9,Blocked
1,Guest,16,4,2,Blocked
0,Guest,21,1,8,Blocked
1,Guest,19,0,9,Allowed
1,Guest,9,2,8,Restricted
0,Student,7,6,2,Blocked
1,Guest,7,0,6,Allowed
1,Guest,2,5,4,Blocked
1,Guest,22,7,6,Blocked
0,Faculty,18,2,7,Blocked
0,Student,10,2,6,Blocked
0,Student,2,7,7,Blocked
1,Faculty,20,2,6,Restricted
1,Student,6,2,1,Restricted
1,Student,0,4,10,Blocked
1,Student,14,2,7,Restricted
0,Guest,4,4,6,Blocked
0,Faculty,15,5,10,Blocked
0,Faculty,2,3,1,Blocked
0,Student,18,4,3,Blocked
0,Student,0,3,10,Blocked
1,Guest,7,5,5,Blocked
1,Faculty,5,2,4,Restricted
1,Student,20,3,10,Blocked
0,Guest,1,6,1,Blocked
0,Guest,20,6,5,Blocked
1,Guest,17,5,5,Blocked
1,Student,19,4,2,Blocked
1,Guest,21,2,7,Restricted
1,Guest,2,2,8,Blocked
0,Student,18,6,7,Blocked
0,Guest,14,3,7,Blocked
0,Student,11,3,3,Blocked
0,Student,19,0,1,Blocked
0,Faculty,14,3,8,Blocked
0,Faculty,19,0,8,Blocked
0,Student,13,1,4,Blocked
1,Student,4,2,3,Blocked
1,Guest,12,3,3,Blocked
0,Student,7,0,7,Blocked
1,Guest,7,5,3,Blocked
1,Faculty,15,7,6,Blocked
1,Faculty,5,0,5,Restricted
0,Guest,21,4,4,Blocked
1,Guest,19,4,9,Blocked
0,Faculty,19,3,10,Blocked
0,Student,20,7,6,Blocked
0,Faculty,1,4,6,Blocked
0,Guest,10,6,9,Blocked
0,Faculty,1,2,9,Blocked
1,Faculty,6,4,1,Blocked
1,Guest,8,0,7,Allowed
1,Faculty,22,1,3,Allowed
1,Faculty,11,1,6,Allowed
1,Student,11,6,6,Blocked
1,Guest,13,4,9,Blocked
0,Faculty,2,7,8,Blocked
0,Guest,15,2,6,Blocked
0,Student,0,3,5,Blocked
1,Guest,21,6,8,Blocked
0,Student,21,2,4,Blocked
0,Student,0,1,5,Blocked
1,Guest,17,4,8,Blocked
1,Guest,15,2,3,Restricted
0,Guest,0,0,3,Blocked
0,Guest,0,2,1,Blocked
1,Student,22,3,5,Blocked
1,Faculty,19,0,8,Allowed
1,Faculty,2,6,3,Blocked
1,Guest,7,5,5,Blocked
1,Faculty,21,0,6,Allowed
1,Faculty,6,1,7,Allowed
1,Guest,21,0,6,Allowed
0,Guest,8,0,4,Blocked
1,Faculty,11,3,8,Blocked
0,Faculty,19,2,9,Blocked
1,Faculty,4,3,5,Blocked
1,Faculty,22,2,4,Restricted
1,Student,17,1,8,Allowed
0,Student,11,6,7,Blocked
1,Student,18,3,8,Blocked
0,Guest,8,0,9,Blocked
0,Student,0,1,5,Blocked
1,Guest,23,6,9,Blocked
0,Faculty,16,0,5,Blocked
0,Guest,10,1,7,Blocked
0,Student,0,7,4,Blocked
0,Guest,10,2,2,Blocked
0,Faculty,15,4,7,Blocked
1,Faculty,3,4,4,Blocked
1,Guest,5,2,10,Blocked
1,Guest,9,4,3,Blocked
0,Faculty,13,6,1,Blocked
0,Faculty,13,7,2,Blocked
1,Guest,10,0,6,Allowed
0,Student,10,0,1,Blocked
0,Guest,20,1,8,Blocked
1,Guest,16,5,4,Blocked
0,Faculty,3,1,5,Blocked
1,Guest,16,0,10,Allowed
0,Student,3,1,9,Blocked
0,Guest,1,5,10,Blocked
0,Student,21,0,8,Blocked
0,Student,14,3,4,Blocked
1,Guest,0,0,2,Allowed
0,Guest,20,4,9,Blocked
0,Guest,9,5,8,Blocked
1,Guest,0,4,5,Blocked
0,Guest,13,5,6,Blocked
0,Student,18,1,4,Blocked
1,Faculty,11,3,2,Blocked
1,Student,9,5,7,Blocked
0,Student,19,0,7,Blocked
0,Student,20,6,1,Blocked
0,Student,15,6,9,Blocked
0,Faculty,4,1,6,Blocked
1,Student,22,5,6,Blocked
0,Student,6,7,1,Blocked
0,Student,2,0,10,Blocked
1,Student,9,2,7,Restricted
1,Student,3,7,5,Blocked
1,Student,22,3,9,Blocked
1,Faculty,4,3,10,Blocked
1,Student,10,6,4,Blocked
1,Guest,22,1,10,Allowed
1,Student,4,3,5,Blocked
0,Guest,9,1,9,Blocked
0,Student,15,7,3,Blocked
0,Student,1,2,10,Blocked
0,Faculty,23,5,2,Blocked
0,Student,2,1,8,Blocked
0,Student,6,7,7,Blocked
1,Faculty,7,1,3,Allowed
1,Faculty,15,0,9,Allowed
0,Faculty,22,5,6,Blocked
1,Student,11,2,2,Restricted
1,Student,9,7,9,Blocked
1,Guest,5,3,7,Blocked
1,Faculty,20,3,9,Blocked
1,Guest,22,4,10,Blocked
1,Guest,21,1,1,Allowed
0,Student,10,4,8,Blocked
1,Guest,7,0,7,Allowed
1,Faculty,13,6,1,Blocked
0,Faculty,2,2,10,Blocked
0,Faculty,3,5,10,Blocked
1,Student,5,6,2,Blocked
1,Faculty,0,5,4,Blocked
1,Faculty,9,6,10,Blocked
0,Guest,3,2,10,Blocked
1,Student,15,0,4,Allowed
0,Guest,19,0,1,Blocked
0,Guest,15,6,3,Blocked
0,Student,2,3,8,Blocked
0,Faculty,15,3,2,Blocked
1,Guest,4,6,3,Blocked
1,Student,17,7,4,Blocked
0,Student,17,0,4,Blocked
1,Faculty,12,7,2,Blocked
1,Faculty,17,5,4,Blocked
0,Faculty,22,4,1,Blocked
0,Student,2,2,1,Blocked
0,Faculty,9,2,3,Blocked
1,Student,16,5,5,Blocked
0,Faculty,16,5,5,Blocked
0,Faculty,9,5,2,Blocked
1,Student,23,2,4,Restricted
0,Guest,3,0,3,Blocked
1,Guest,19,2,4,Restricted
1,Faculty,6,1,2,Allowed
0,Faculty,6,0,4,Blocked
0,Faculty,13,5,6,Blocked
0,Faculty,0,6,5,Blocked
0,Faculty,4,2,7,Blocked
1,Guest,14,5,5,Blocked
0,Student,12,1,10,Blocked
1,Guest,7,4,10,Blocked
1,Faculty,11,7,5,Blocked
0,Faculty,23,7,2,Blocked
1,Faculty,1,4,7,Blocked
1,Guest,16,7,8,Blocked
0,Guest,17,6,5,Blocked
1,Faculty,20,6,5,Blocked
0,Faculty,9,2,6,Blocked
1,Student,19,1,9,Allowed
0,Guest,3,0,8,Blocked
1,Faculty,12,0,3,Allowed
1,Guest,4,0,4,Allowed
0,Guest,6,0,3,Blocked
1,Faculty,11,3,3,Blocked
1,Student,10,6,1,Blocked
0,Faculty,6,4,2,Blocked
1,Faculty,0,6,8,Blocked
1,Faculty,17,1,6,Allowed
0,Student,17,1,6,Blocked
1,Student,14,2,10,Restricted
0,Faculty,20,1,8,Blocked
1,Faculty,10,3,2,Blocked
1,Student,11,1,6,Allowed
1,Faculty,16,1,3,Allowed
1,Student,18,0,2,Allowed
0,Student,16,4,4,Blocked
0,Faculty,3,6,5,Blocked
0,Faculty,12,0,4,Blocked
0,Faculty,6,5,2,Blocked
1,Faculty,11,2,4,Restricted
1,Guest,0,4,6,Blocked
1,Student,11,0,5,Allowed
1,Guest,22,1,10,Allowed
0,Student,7,2,9,Blocked
1,Student,2,4,6,Blocked
1,Faculty,21,1,10,Allowed
1,Guest,13,0,7,Allowed
0,Faculty,1,5,10,Blocked
0,Student,17,5,6,Blocked
0,Student,7,0,4,Blocked
0,Student,3,6,4,Blocked
0,Student,9,2,7,Blocked
0,Student,5,4,3,Blocked
0,Faculty,10,2,3,Blocked
0,Guest,2,1,7,Blocked
0,Faculty,20,2,3,Blocked
0,Faculty,1,3,1,Blocked
0,Faculty,19,4,6,Blocked
0,Guest,9,1,2,Blocked
0,Student,18,2,2,Blocked
0,Student,5,0,10,Blocked
0,Faculty,8,3,10,Blocked
1,Guest,17,6,9,Blocked
1,Student,17,5,4,Blocked
0,Student,1,0,4,Blocked
0,Guest,9,6,1,Blocked
0,Faculty,6,2,9,Blocked
1,Student,11,4,3,Blocked
1,Guest,10,0,4,Allowed
0,Student,2,6,6,Blocked
1,Guest,9,7,1,Blocked
0,Guest,20,4,7,Blocked
1,Guest,8,1,7,Allowed
1,Student,11,0,5,Allowed
0,Guest,10,3,5,Blocked
1,Student,13,3,9,Blocked
1,Guest,16,7,6,Blocked
1,Student,20,4,3,Blocked
1,Faculty,2,0,6,Restricted
0,Student,4,4,3,Blocked
1,Student,23,3,9,Blocked
0,Student,2,5,8,Blocked
0,Student,3,5,4,Blocked
0,Faculty,2,5,10,Blocked
1,Guest,14,6,7,Blocked
0,Guest,10,7,9,Blocked
0,Student,22,3,8,Blocked
1,Student,0,5,7,Blocked
0,Guest,8,6,4,Blocked
0,Guest,8,6,8,Blocked
1,Faculty,21,1,9,Allowed
0,Faculty,13,4,8,Blocked
1,Guest,21,4,6,Blocked
1,Guest,0,3,10,Blocked
0,Faculty,21,6,7,Blocked
0,Faculty,5,4,10,Blocked
1,Faculty,15,1,8,Allowed
0,Student,8,6,7,Blocked
1,Faculty,17,7,10,Blocked
0,Student,4,7,10,Blocked
0,Faculty,4,7,9,Blocked
0,Faculty,10,4,9,Blocked
1,Faculty,19,4,1,Blocked
1,Guest,6,2,8,Restricted
1,Faculty,4,4,1,Blocked
0,Student,12,5,7,Blocked
0,Faculty,21,5,2,Blocked
0,Student,16,2,5,Blocked
0,Student,10,6,5,Blocked
0,Student,18,1,10,Blocked
1,Student,11,5,5,Blocked
1,Guest,23,4,4,Blocked
0,Faculty,19,4,10,Blocked
0,Faculty,16,6,5,Blocked
1,Faculty,18,7,5,Blocked
0,Guest,0,4,1,Blocked
0,Faculty,10,4,1,Blocked
1,Faculty,18,0,5,Allowed
1,Faculty,4,2,10,Blocked
1,Faculty,4,5,1,Blocked
0,Student,14,5,5,Blocked
1,Student,7,2,4,Restricted
0,Guest,18,5,10,Blocked
1,Student,19,5,8,Blocked
1,Guest,19,2,1,Restricted
1,Faculty,12,0,8,Allowed
1,Guest,10,4,9,Blocked
1,Guest,2,1,5,Blocked
0,Guest,5,0,9,Blocked
0,Faculty,17,1,4,Blocked
1,Student,1,2,4,Restricted
1,Faculty,6,0,2,Allowed
1,Student,10,1,6,Allowed
0,Faculty,21,2,3,Blocked
1,Student,4,6,10,Blocked
1,Faculty,23,0,7,Restricted
0,Student,15,6,4,Blocked
0,Faculty,21,1,7,Blocked
0,Student,16,2,4,Blocked
0,Faculty,4,1,6,Blocked
0,Student,7,3,7,Blocked
0,Student,17,5,5,Blocked
1,Guest,10,3,6,Blocked
0,Student,15,6,2,Blocked
1,Student,2,0,8,Restricted
1,Faculty,20,1,9,Allowed
1,Faculty,18,2,9,Restricted
0,Guest,13,5,1,Blocked
0,Faculty,21,0,7,Blocked
1,Student,14,1,4,Allowed
1,Student,0,6,9,Blocked
1,Faculty,9,2,6,Restricted
1,Student,7,5,3,Blocked
0,Faculty,2,7,9,Blocked
0,Faculty,12,0,2,Blocked
0,Student,10,0,4,Blocked
1,Faculty,14,2,6,Restricted
1,Faculty,21,1,2,Allowed
1,Faculty,18,2,6,Restricted
0,Faculty,16,2,10,Blocked
1,Guest,14,1,10,Restricted
1,Guest,12,4,3,Blocked
1,Student,0,2,8,Restricted
1,Faculty,23,7,10,Blocked
1,Faculty,18,6,3,Blocked
1,Guest,20,6,8,Blocked
1,Faculty,7,2,9,Restricted
0,Guest,15,5,2,Blocked
0,Student,18,6,4,Blocked
0,Guest,15,0,7,Blocked
0,Faculty,10,6,2,Blocked
0,Faculty,7,2,4,Blocked
0,Faculty,8,3,9,Blocked
0,Guest,1,7,8,Blocked
0,Student,4,4,6,Blocked
0,Student,8,5,8,Blocked
1,Student,14,2,10,Restricted
0,Guest,3,0,4,Blocked
0,Student,19,1,6,Blocked
0,Guest,13,4,8,Blocked
0,Student,9,2,3,Blocked
1,Faculty,5,4,5,Blocked
0,Student,8,3,1,Blocked
0,Faculty,22,2,9,Blocked
1,Faculty,20,5,7,Blocked
1,Student,5,0,7,Restricted
0,Guest,15,3,10,Blocked
1,Guest,9,3,2,Blocked
1,Guest,3,1,8,Blocked
0,Faculty,17,7,7,Blocked
1,Faculty,18,7,6,Blocked
0,Guest,22,3,7,Blocked
0,Faculty,20,1,7,Blocked
0,Guest,19,4,9,Blocked
0,Guest,8,2,10,Blocked
1,Student,7,2,4,Restricted
1,Guest,2,0,2,Allowed
1,Faculty,1,1,6,Allowed
1,Student,20,2,7,Restricted
1,Faculty,16,5,2,Blocked
1,Guest,8,6,7,Blocked
0,Faculty,1,1,1,Blocked
0,Student,3,0,1,Blocked
0,Faculty,13,0,8,Blocked
0,Faculty,21,4,2,Blocked
1,Student,2,6,4,Blocked
1,Student,0,5,10,Blocked
1,Guest,5,7,7,Blocked
0,Student,6,6,6,Blocked
0,Faculty,18,5,2,Blocked
1,Student,19,3,6,Blocked
1,Student,7,0,10,Allowed
0,Faculty,18,3,1,Blocked
0,Faculty,21,2,2,Blocked
1,Faculty,0,1,1,Allowed
0,Student,22,3,10,Blocked
1,Guest,20,2,1,Restricted
1,Faculty,23,7,1,Blocked
0,Guest,16,3,7,Blocked
0,Faculty,6,6,2,Blocked
0,Guest,0,4,9,Blocked
1,Faculty,18,2,8,Restricted
0,Student,12,6,2,Blocked
1,Guest,19,7,3,Blocked
